date,amount,transaction_type,revenue,expenses,flag,reason,severity,flagged,prev_amount,prev_date,time_diff
2025-03-03,425.93,Cash Withdrawal,0.0,425.93,0,Legitimate Transaction,Low,0,3208.69,2025-01-10,1248.0
2025-01-16,4480.21,POS Purchase,0.0,4480.21,0,Legitimate Transaction,Low,0,425.93,2025-03-03,-1104.0
2025-01-28,532.12,Bill Payment,532.12,0.0,0,Legitimate Transaction,Low,0,4480.21,2025-01-16,288.0
2025-02-21,3742.89,Online Purchase,3742.89,0.0,0,Legitimate Transaction,Low,0,532.12,2025-01-28,576.0
2025-03-24,2544.02,Bill Payment,2544.02,0.0,0,Legitimate Transaction,Low,0,3742.89,2025-02-21,744.0
2025-03-18,1390.03,Transfer,1390.03,0.0,0,Legitimate Transaction,Low,0,2544.02,2025-03-24,-144.0
2025-02-07,2895.33,Bill Payment,0.0,2895.33,0,Legitimate Transaction,Low,0,1390.03,2025-03-18,-936.0
2025-03-29,632.66,Cash Withdrawal,632.66,0.0,0,Legitimate Transaction,Low,1,2895.33,2025-02-07,1200.0
2025-01-03,1548.09,POS Purchase,0.0,1548.09,0,Legitimate Transaction,Low,0,632.66,2025-03-29,-2040.0
2025-01-16,2198.05,POS Purchase,2198.05,0.0,0,Legitimate Transaction,Low,0,1548.09,2025-01-03,312.0
2025-03-25,3307.22,Cash Withdrawal,0.0,3307.22,0,Legitimate Transaction,Low,0,2198.05,2025-01-16,1632.0
2025-01-23,2853.22,Cash Withdrawal,2853.22,0.0,0,Legitimate Transaction,Low,0,3307.22,2025-03-25,-1464.0
2025-01-23,674.36,Bill Payment,674.36,0.0,0,Legitimate Transaction,Low,0,2853.22,2025-01-23,0.0
2025-03-26,2163.0,Cash Withdrawal,2163.0,0.0,0,Legitimate Transaction,Low,0,674.36,2025-01-23,1488.0
2025-03-20,364.68,Bill Payment,0.0,364.68,0,Legitimate Transaction,Low,0,2163.0,2025-03-26,-144.0
2025-03-01,1945.29,Transfer,0.0,1945.29,0,Legitimate Transaction,Low,1,364.68,2025-03-20,-456.0
2025-01-13,4613.82,Transfer,0.0,4613.82,0,Legitimate Transaction,Low,0,1945.29,2025-03-01,-1128.0
2025-03-13,3001.75,Transfer,3001.75,0.0,0,Legitimate Transaction,Low,0,4613.82,2025-01-13,1416.0
2025-01-12,109.57,Cash Withdrawal,109.57,0.0,0,Legitimate Transaction,Low,1,3001.75,2025-03-13,-1440.0
2025-01-31,4489.04,Online Purchase,0.0,4489.04,0,Legitimate Transaction,Low,0,109.57,2025-01-12,456.0
2025-03-02,4751.9,Transfer,0.0,4751.9,0,Legitimate Transaction,Low,1,4489.04,2025-01-31,720.0
2025-03-14,4700.37,POS Purchase,4700.37,0.0,0,Legitimate Transaction,Low,0,4751.9,2025-03-02,288.0
2025-03-18,1801.6,Bill Payment,0.0,1801.6,0,Legitimate Transaction,Low,0,4700.37,2025-03-14,96.0
2025-03-15,2879.04,POS Purchase,2879.04,0.0,0,Legitimate Transaction,Low,1,1801.6,2025-03-18,-72.0
2025-03-17,1470.04,POS Purchase,1470.04,0.0,0,Legitimate Transaction,Low,0,2879.04,2025-03-15,48.0
2025-03-15,2918.23,POS Purchase,2918.23,0.0,0,Legitimate Transaction,Low,1,1470.04,2025-03-17,-48.0
2025-02-28,3726.37,Transfer,0.0,3726.37,0,Legitimate Transaction,Low,0,2918.23,2025-03-15,-360.0
2025-01-09,4235.15,Online Purchase,4235.15,0.0,0,Legitimate Transaction,Low,0,3726.37,2025-02-28,-1200.0
2025-03-15,4058.94,Online Purchase,4058.94,0.0,0,Legitimate Transaction,Low,1,4235.15,2025-01-09,1560.0
2025-03-18,748.95,Bill Payment,0.0,748.95,0,Legitimate Transaction,Low,0,4058.94,2025-03-15,72.0
2025-03-11,1854.94,Transfer,1854.94,0.0,0,Legitimate Transaction,Low,0,748.95,2025-03-18,-168.0
2025-02-14,2184.04,Transfer,0.0,2184.04,0,Legitimate Transaction,Low,0,1854.94,2025-03-11,-600.0
2025-03-05,1397.09,Online Purchase,0.0,1397.09,0,Legitimate Transaction,Low,0,2184.04,2025-02-14,456.0
2025-03-18,4866.79,Cash Withdrawal,4866.79,0.0,0,Legitimate Transaction,Low,0,1397.09,2025-03-05,312.0
2025-03-23,3979.29,POS Purchase,0.0,3979.29,0,Legitimate Transaction,Low,1,4866.79,2025-03-18,120.0
2025-01-11,870.02,Bill Payment,0.0,870.02,0,Legitimate Transaction,Low,1,3979.29,2025-03-23,-1704.0
2025-02-10,3647.44,Bill Payment,3647.44,0.0,0,Legitimate Transaction,Low,0,870.02,2025-01-11,720.0
2025-02-05,1211.72,Cash Withdrawal,1211.72,0.0,0,Legitimate Transaction,Low,0,3647.44,2025-02-10,-120.0
2025-02-25,3412.18,POS Purchase,0.0,3412.18,0,Legitimate Transaction,Low,0,1211.72,2025-02-05,480.0
2025-03-31,2785.27,Transfer,2785.27,0.0,0,Legitimate Transaction,Low,0,3412.18,2025-02-25,816.0
2025-01-01,4412.2,Transfer,0.0,4412.2,0,Legitimate Transaction,Low,0,2785.27,2025-03-31,-2136.0
2025-01-26,1124.54,Bill Payment,1124.54,0.0,0,Legitimate Transaction,Low,1,4412.2,2025-01-01,600.0
2025-02-18,4679.36,Online Purchase,0.0,4679.36,0,Legitimate Transaction,Low,0,1124.54,2025-01-26,552.0
2025-03-02,47.2,POS Purchase,47.2,0.0,0,Legitimate Transaction,Low,1,4679.36,2025-02-18,288.0
2025-03-17,2767.87,Transfer,0.0,2767.87,0,Legitimate Transaction,Low,0,47.2,2025-03-02,360.0
2025-03-14,3440.33,POS Purchase,0.0,3440.33,1,Location Mismatch,High,0,2767.87,2025-03-17,-72.0
2025-01-23,864.26,Online Purchase,864.26,0.0,0,Legitimate Transaction,Low,0,3440.33,2025-03-14,-1200.0
2025-01-12,4473.62,Online Purchase,0.0,4473.62,0,Legitimate Transaction,Low,1,864.26,2025-01-23,-264.0
2025-03-31,440.81,Online Purchase,0.0,440.81,0,Legitimate Transaction,Low,0,4473.62,2025-01-12,1872.0
2025-01-04,2371.73,Transfer,2371.73,0.0,0,Legitimate Transaction,Low,1,440.81,2025-03-31,-2064.0
2025-01-30,137.28,Online Purchase,0.0,137.28,0,Legitimate Transaction,Low,0,2371.73,2025-01-04,624.0
2025-03-30,2386.23,Online Purchase,2386.23,0.0,0,Legitimate Transaction,Low,1,137.28,2025-01-30,1416.0
2025-02-15,4721.52,POS Purchase,0.0,4721.52,0,Legitimate Transaction,Low,1,2386.23,2025-03-30,-1032.0
2025-03-07,1996.8,Transfer,0.0,1996.8,0,Legitimate Transaction,Low,0,4721.52,2025-02-15,480.0
2025-02-02,2992.71,Online Purchase,0.0,2992.71,0,Legitimate Transaction,Low,1,1996.8,2025-03-07,-792.0
2025-03-25,1054.49,POS Purchase,1054.49,0.0,0,Legitimate Transaction,Low,0,2992.71,2025-02-02,1224.0
2025-01-19,4853.84,Transfer,4853.84,0.0,0,Legitimate Transaction,Low,1,1054.49,2025-03-25,-1560.0
2025-02-28,2541.59,POS Purchase,2541.59,0.0,0,Legitimate Transaction,Low,0,4853.84,2025-01-19,960.0
2025-02-19,102.32,POS Purchase,0.0,102.32,0,Legitimate Transaction,Low,0,2541.59,2025-02-28,-216.0
2025-01-01,2158.06,POS Purchase,2158.06,0.0,0,Legitimate Transaction,Low,0,102.32,2025-02-19,-1176.0
2025-03-22,3069.57,POS Purchase,0.0,3069.57,0,Legitimate Transaction,Low,1,2158.06,2025-01-01,1920.0
2025-03-13,669.17,Transfer,0.0,669.17,0,Legitimate Transaction,Low,0,3069.57,2025-03-22,-216.0
2025-02-28,4862.9,Online Purchase,0.0,4862.9,0,Legitimate Transaction,Low,0,669.17,2025-03-13,-312.0
2025-03-15,3330.6,Online Purchase,3330.6,0.0,0,Legitimate Transaction,Low,1,4862.9,2025-02-28,360.0
2025-01-24,2626.37,Bill Payment,0.0,2626.37,0,Legitimate Transaction,Low,0,3330.6,2025-03-15,-1200.0
2025-03-16,3835.64,Bill Payment,3835.64,0.0,0,Legitimate Transaction,Low,1,2626.37,2025-01-24,1224.0
2025-01-24,4838.97,Transfer,4838.97,0.0,0,Legitimate Transaction,Low,0,3835.64,2025-03-16,-1224.0
2025-01-09,4743.62,POS Purchase,4743.62,0.0,1,Unusual Spending,High,0,4838.97,2025-01-24,-360.0
2025-03-30,2309.09,Bill Payment,0.0,2309.09,0,Legitimate Transaction,Low,1,4743.62,2025-01-09,1920.0
2025-02-18,1618.46,Transfer,0.0,1618.46,0,Legitimate Transaction,Low,0,2309.09,2025-03-30,-960.0
2025-03-15,1458.48,Online Purchase,1458.48,0.0,0,Legitimate Transaction,Low,1,1618.46,2025-02-18,600.0
2025-02-03,2857.3,POS Purchase,0.0,2857.3,0,Legitimate Transaction,Low,0,1458.48,2025-03-15,-960.0
2025-02-16,4624.46,Transfer,4624.46,0.0,0,Legitimate Transaction,Low,1,2857.3,2025-02-03,312.0
2025-02-17,3909.41,Transfer,0.0,3909.41,0,Legitimate Transaction,Low,0,4624.46,2025-02-16,24.0
2025-03-01,1454.66,Cash Withdrawal,1454.66,0.0,0,Legitimate Transaction,Low,1,3909.41,2025-02-17,288.0
2025-01-20,587.62,Online Purchase,0.0,587.62,1,High-Risk Merchant,High,0,1454.66,2025-03-01,-960.0
2025-02-25,3851.09,Transfer,0.0,3851.09,0,Legitimate Transaction,Low,0,587.62,2025-01-20,864.0
2025-02-19,4056.0,Bill Payment,4056.0,0.0,0,Legitimate Transaction,Low,0,3851.09,2025-02-25,-144.0
2025-01-19,2845.42,Online Purchase,2845.42,0.0,0,Legitimate Transaction,Low,1,4056.0,2025-02-19,-744.0
2025-01-21,3140.5,Bill Payment,0.0,3140.5,0,Legitimate Transaction,Low,0,2845.42,2025-01-19,48.0
2025-02-10,3503.8,POS Purchase,0.0,3503.8,1,Unusual Spending,High,0,3140.5,2025-01-21,480.0
2025-01-06,1177.74,Cash Withdrawal,1177.74,0.0,0,Legitimate Transaction,Low,0,3503.8,2025-02-10,-840.0
2025-03-06,3515.51,Cash Withdrawal,0.0,3515.51,0,Legitimate Transaction,Low,0,1177.74,2025-01-06,1416.0
2025-01-01,2390.94,Cash Withdrawal,0.0,2390.94,0,Legitimate Transaction,Low,0,3515.51,2025-03-06,-1536.0
2025-03-04,4207.66,Cash Withdrawal,0.0,4207.66,0,Legitimate Transaction,Low,0,2390.94,2025-01-01,1488.0
2025-01-27,4777.11,Bill Payment,4777.11,0.0,1,Unusual Spending,High,0,4207.66,2025-03-04,-864.0
2025-01-08,4911.85,Online Purchase,4911.85,0.0,0,Legitimate Transaction,Low,0,4777.11,2025-01-27,-456.0
2025-02-02,2569.88,POS Purchase,2569.88,0.0,0,Legitimate Transaction,Low,1,4911.85,2025-01-08,600.0
2025-02-08,3380.0,Cash Withdrawal,0.0,3380.0,0,Legitimate Transaction,Low,1,2569.88,2025-02-02,144.0
2025-03-12,3341.65,Online Purchase,3341.65,0.0,0,Legitimate Transaction,Low,0,3380.0,2025-02-08,768.0
2025-02-03,4295.09,POS Purchase,0.0,4295.09,0,Legitimate Transaction,Low,0,3341.65,2025-03-12,-888.0
2025-02-08,4405.21,Transfer,0.0,4405.21,0,Legitimate Transaction,Low,1,4295.09,2025-02-03,120.0
2025-01-06,3833.99,Cash Withdrawal,3833.99,0.0,0,Legitimate Transaction,Low,0,4405.21,2025-02-08,-792.0
